Chr	start	end	pid	gid	strand	Pheno170727	Pheno220411	Pheno170804	Pheno220410	Pheno220116	Pheno200304	Pheno211125	Pheno210103	Pheno211133	Pheno171012	Pheno170907	Pheno220101	Pheno211121	Pheno171112	Pheno171303	Pheno180108	Pheno171113	Pheno220402	Pheno171115	Pheno171310	Pheno200302	Pheno240104	Pheno220112	
10	26397000	26412851	10:26397000-26412851	10:26397000:26412851:clu_96	-	0.8997309038746149	-0.2852545877237174	0.3166660581269695	-1.0060921229636042	1.3895332457446954	0.12414861736571614	-1.2465164595577933	1.0441690455889425	0.6372652288413891	-0.018763288596579355	1.1252596048776409	-1.1837123561092824	0.09394896093396869	0.95748333620477	0.7923721513438836	1.0060921229636042	-0.628097425124254	0.5653197649428527	-0.8774550547753417	-2.0054947668615295	-0.6744897501960817	0.8997309038746149	-2.433102561480407	
10	26401781	26412851	10:26401781-26412851	10:26401781:26412851:clu_96	-	0.0037524463431286895	2.212297615179451	0.09394896093396869	-1.5947040001461275	-0.9694206981387788	-0.10148977168714118	-1.0441690455889425	0.26965569339578116	-0.011257550388904426	1.1539931092221807	0.6744897501960817	0.17728894084328786	-0.7619199464594947	0.412953451018756	0.0037524463431286895	0.7030318063432054	1.7813805749396299	-1.2145155953195004	-1.3326864231966629	-0.24637853400043944	-0.8774550547753417	0.20787145065533044	0.4961898393001889	
10	42820537	42834577	10:42820537-42834577	10:42820537:42834577:clu_97	-	0.3245667678585206	-2.9683520501763887	0.26965569339578116	0.30878506606110895	0.23864967143105043	0.3166660581269695	0.15446195208245805	0.3643872402991323	0.1925576823087507	0.33248778985768923	0.23864967143105043	0.26965569339578116	0.26965569339578116	0.2232341258505893	0.300923206393259	0.2618810190728091	0.3166660581269695	0.23864967143105043	0.20787145065533044	0.33248778985768923	0.2541221423740003	0.26965569339578116	0.23864967143105043	
10	42820614	42834577	10:42820614-42834577	10:42820614:42834577:clu_97	-	-0.19255768230875084	2.9683520501763923	0.2463785340004393	-0.36438724029913205	-0.124148617365716	-0.18491792265664567	0.8341586004078293	-0.5218189314362064	-0.22323412585058944	-0.07135682271048105	-0.6839417073613084	-0.2930799028333063	-0.7519255894468986	-0.17728894084328786	-0.4375994820896921	0.23093503864478473	-0.05631631702215188	0.23093503864478473	-0.6099179403247393	-0.018763288596579355	0.2463785340004393	-0.5830194014817831	-0.011257550388904426	
10	43744450	43756932	10:43744450-43756932	10:43744450:43756932:clu_98	-	1.018620362229843	-1.351152126068655	-1.6506875309450828	0.9694206981387788	-1.495705030131018	-0.3885557707837196	-0.2852545877237174	-0.21554642922476452	1.4957050301310184	0.5565362633669819	0.16206142237178378	-1.1112353339257344	-1.1687237000195951	0.9937198390103544	0.3966619447768014	0.3563788233339656	1.680735143069141	-0.6464869098863669	1.568491521665527	-0.8026869655146596	0.4625142652384369	-0.07135682271048105	-0.6744897501960817	
10	43753044	43756932	10:43753044-43756932	10:43753044:43756932:clu_98	-	-1.3895332457446954	1.1539931092221807	1.5190793853858873	-1.3326864231966629	1.1837123561092824	0.33248778985768923	0.17728894084328786	0.513238595418166	-1.543314484097467	-0.16206142237178378	-0.2930799028333063	1.19897177138549	1.070418139928985	-1.2970593159773591	-0.2852545877237174	-0.4293553107562482	-1.8600796949211218	0.5830194014817831	-1.2970593159773591	1.2145155953195004	-0.19255768230875084	0.10148977168714118	0.911037815635659	
10	51726932	51858927	10:51726932-51858927	10:51726932:51858927:clu_99	-	-0.34042972842963826	0.23864967143105043	-0.10903635803971848	1.1539931092221807	-0.9937198390103544	-0.10903635803971848	1.2465164595577933	0.16206142237178378	0.9694206981387788	-1.2145155953195004	-0.0037524463431286895	0.4708826327304626	-0.08641348877217013	-0.8448338847155438	0.5218189314362064	-0.8130878977050046	0.6557638988678944	1.070418139928985	1.3895332457446954	0.7719909958086445	-0.9110378156356589	-2.9683520501763887	-0.0037524463431286895	
10	51855866	51858927	10:51855866-51858927	10:51855866:51858927:clu_99	-	0.4792841070157472	-0.1317151767001214	0.15446195208245805	-1.1252596048776409	0.9937198390103544	0.1392892847318931	-1.3895332457446954	0.17728894084328786	-0.9340087078612657	0.8997309038746149	0.04880105135886333	-0.2002086974930486	-0.018763288596579355	0.7223816261624396	-0.4211402187320421	0.911037815635659	-0.4375994820896921	-1.19897177138549	-1.6506875309450828	-0.4877195488845046	0.7923721513438836	2.9683520501763923	0.04880105135886333	
10	85364642	85366217	10:85364642-85366217	10:85364642:85366217:clu_100	-	-1.568491521665527	1.8600796949211218	-0.04880105135886333	0.7923721513438836	1.351152126068655	0.20787145065533044	-0.124148617365716	0.7420057821092751	-0.3804750490830842	0.26965569339578116	-1.62206038574343	-1.62206038574343	1.2630065484465776	-0.5046958802141911	-0.72238162616244	0.1317151767001214	-1.7813805749396305	-0.4625142652384369	0.5477954905403961	0.2930799028333063	0.1925576823087507	1.3895332457446954	-0.30092320639325915	
10	85364645	85366217	10:85364645-85366217	10:85364645:85366217:clu_100	-	1.4731204398666056	-2.0650089265293903	0.3966619447768014	-0.628097425124254	-1.62206038574343	-0.04880105135886333	0.03377836012477816	-0.8997309038746149	0.34042972842963826	-0.26965569339578116	1.680735143069141	1.3326864231966629	-1.4300780795660566	0.5304378584592352	0.7821409611134539	-0.13928928473189323	1.5947040001461275	0.6839417073613084	-0.7719909958086445	-0.2852545877237174	-0.2618810190728091	-1.2465164595577933	0.4047942679828196	
11	14219195	14224433	11:14219195-14224433	11:14219195:14224433:clu_73	-	-0.33248778985768906	-0.8130878977050046	0.4047942679828196	-0.41295345101875613	-0.6009036055229635	-1.0060921229636042	1.904183978690603	-0.4293553107562482	-0.6189821111227124	0.03377836012477816	0.08264761868805212	0.10903635803971848	2.433102561480405	-1.0838233868190816	0.10903635803971848	0.3885557707837198	2.212297615179451	-0.16206142237178378	0.04128854096920847	-0.1317151767001214	-0.7519255894468986	-0.23093503864478473	-0.6189821111227124	
11	14219195	14269756	11:14219195-14269756	11:14219195:14269756:clu_73	-	1.1112353339257344	0.6372652288413891	-0.6189821111227124	-0.23093503864478473	0.8997309038746149	0.5390963713241448	-1.5190793853858873	1.3326864231966629	0.911037815635659	-1.1112353339257344	0.07135682271048119	-1.0838233868190816	-1.7813805749396305	0.300923206393259	-0.513238595418166	2.433102561480405	-1.5947040001461275	-0.44587350369822754	-0.4792841070157471	-0.3724190959375512	0.9224624173475248	1.19897177138549	-0.09394896093396855	
12	16738490	16740685	12:16738490-16740685	12:16738490:16740685:clu_92	-	1.0441690455889425	-0.4877195488845046	-1.7123817106205173	0.95748333620477	-0.6557638988678945	-0.8997309038746149	1.0441690455889425	0.2232341258505893	-1.0313105563203888	0.4375994820896921	-0.95748333620477	-0.3483931979647055	-1.8193222849227841	1.018620362229843	1.097426281618917	1.1112353339257344	-0.7321584586268274	-0.866478986789757	1.0838233868190816	-0.4211402187320421	1.1837123561092824	-0.8448338847155438	0.9456808804796046	
12	16738493	16740685	12:16738493-16740685	12:16738493:16740685:clu_92	-	-1.473120439866606	0.6189821111227122	1.4731204398666056	-1.2465164595577933	0.6280974251242544	0.855606327439011	-1.1252596048776409	-0.22323412585058944	0.7619199464594948	-0.5477954905403961	1.5947040001461275	0.2852545877237174	1.3326864231966629	-1.3326864231966629	-0.47088263273046277	-0.9340087078612657	0.6650976713950002	1.680735143069141	-0.9694206981387788	0.412953451018756	-1.3326864231966629	0.8448338847155438	-1.018620362229843	
13	43578504	43580820	13:43578504-43580820	13:43578504:43580820:clu_78	+	-1.1112353339257344	1.2145155953195004	-1.2303585331338813	-1.018620362229843	-1.1252596048776409	1.018620362229843	0.1925576823087507	-1.4095160372914735	-1.1252596048776409	-1.2970593159773591	0.4211402187320422	0.7619199464594948	1.409516037291473	-1.070418139928985	0.4792841070157472	-1.1687237000195951	1.0313105563203888	0.5477954905403961	0.8026869655146596	0.6099179403247393	-0.23864967143105043	2.0054947668615295	-0.0337783601247783	
13	43578591	43580512	13:43578591-43580512	13:43578591:43580512:clu_78	+	-0.6189821111227124	0.08641348877216999	0.16206142237178378	-1.2303585331338813	-0.21554642922476452	1.0838233868190816	-0.3724190959375512	-0.26965569339578116	-1.5947040001461275	-1.568491521665527	-0.7030318063432054	0.04128854096920847	-0.1317151767001214	0.20020869749304873	1.2465164595577933	1.314664285704128	0.3245667678585206	-1.5947040001461275	0.10148977168714118	0.4211402187320422	2.0650089265293903	-0.5390963713241446	1.680735143069141	
13	43578591	43580820	13:43578591-43580820	13:43578591:43580820:clu_78	+	1.139508756898762	-0.9937198390103544	0.8885378654601361	1.230358533133882	1.0441690455889425	-1.4095160372914735	0.07888292033354571	1.1687237000195951	1.451263191057739	1.680735143069141	0.10903635803971848	-0.4877195488845046	-1.2145155953195004	0.7519255894468986	-1.0441690455889425	0.33248778985768923	-1.018620362229843	0.2618810190728091	-0.8026869655146596	-0.47088263273046277	-0.9456808804796047	-1.351152126068655	-0.8235775424319555	
13	43583252	43584081	13:43583252-43584081	13:43583252:43584081:clu_79	+	-0.5830194014817831	-0.7821409611134539	1.543314484097467	-1.904183978690603	-1.314664285704128	0.5304378584592352	0.6839417073613084	-1.495705030131018	-0.3166660581269695	-0.7030318063432054	0.5653197649428527	-1.314664285704128	-0.06383476477874689	1.097426281618917	-0.3724190959375512	1.2465164595577933	1.0838233868190816	-0.4375994820896921	1.2798474210113526	1.3326864231966629	0.7519255894468986	-0.08641348877217013	-0.47088263273046277	
13	43583252	43585064	13:43583252-43585064	13:43583252:43585064:clu_79	+	1.5190793853858873	0.11658915932104745	0.3245667678585206	1.4957050301310184	0.2852545877237174	0.4047942679828196	0.4047942679828196	-0.23093503864478473	2.212297615179451	-0.72238162616244	-1.7813805749396305	-0.6464869098863669	-0.5218189314362064	-0.011257550388904426	-1.351152126068655	-1.05720253821514	-0.4211402187320421	-1.9523370317843756	0.12414861736571614	-0.18491792265664567	-0.4211402187320421	0.7223816261624396	0.5565362633669819	
13	43584190	43585064	13:43584190-43585064	13:43584190:43585064:clu_79	+	0.23864967143105043	0.95748333620477	-1.8600796949211218	1.2798474210113526	1.19897177138549	-0.5218189314362064	-0.9694206981387788	1.4300780795660566	-0.44587350369822754	0.9456808804796046	0.05631631702215188	1.370090404958526	0.23864967143105043	-1.1539931092221811	0.8664789867897569	-1.0060921229636042	-1.0060921229636042	0.9456808804796046	-1.680735143069141	-1.1539931092221811	-0.7126733612400775	0.04128854096920847	0.5046958802141912	
13	43622954	43623806	13:43622954-43623806	13:43622954:43623806:clu_80	+	0.08641348877216999	0.026270084018654077	-2.433102561480407	0.17728894084328786	0.6934551667172304	-1.2465164595577933	0.4625142652384369	0.8130878977050046	-1.451263191057739	0.14687139194238513	-0.10148977168714118	0.1317151767001214	0.5304378584592352	1.8600796949211218	1.8193222849227848	0.03377836012477816	-0.47088263273046277	0.3966619447768014	-1.5947040001461275	1.4957050301310184	0.20020869749304873	-1.139508756898762	0.011257550388904287	
13	43622954	43661811	13:43622954-43661811	13:43622954:43661811:clu_80	+	0.1392892847318931	0.10148977168714118	2.1328853582464893	0.08641348877216999	-0.513238595418166	1.1112353339257344	-0.4211402187320421	-0.8448338847155438	1.2798474210113526	0.026270084018654077	0.2852545877237174	-0.026270084018654077	-0.5741470994741447	-1.9523370317843756	-1.9523370317843756	-0.06383476477874689	0.5304378584592352	-0.3804750490830842	1.3326864231966629	-1.62206038574343	-0.2002086974930486	1.1112353339257344	0.10903635803971848	
13	72851077	72852174	13:72851077-72852174	13:72851077:72852174:clu_81	+	-1.495705030131018	-1.1687237000195951	-0.21554642922476452	1.568491521665527	0.5565362633669819	-0.45417816314354853	-0.4375994820896921	-0.19255768230875084	-1.070418139928985	1.0313105563203888	0.911037815635659	1.6506875309450821	2.1328853582464893	0.15446195208245805	0.5653197649428527	0.10903635803971848	0.2232341258505893	-1.2465164595577933	0.11658915932104745	-0.6189821111227124	-0.0337783601247783	-2.0650089265293903	-0.026270084018654077	
13	72851107	72852174	13:72851107-72852174	13:72851107:72852174:clu_81	+	1.2970593159773594	1.018620362229843	0.10148977168714118	-1.62206038574343	-0.5653197649428526	0.4625142652384369	0.4708826327304626	0.20787145065533044	1.1539931092221807	-1.314664285704128	-1.1112353339257344	-1.680735143069141	-2.3087387291928314	-0.09394896093396855	-0.5653197649428526	0.4047942679828196	0.4625142652384369	0.911037815635659	-0.124148617365716	0.5919378371132958	-0.16206142237178378	2.0650089265293903	0.23093503864478473	
14	27124778	27128753	14:27124778-27128753	14:27124778:27128753:clu_117	-	-1.097426281618917	-0.23093503864478473	-0.5390963713241446	0.3724190959375512	0.5741470994741447	0.07135682271048119	-0.10903635803971848	0.8341586004078293	1.2145155953195004	-0.026270084018654077	-2.0650089265293903	-0.5653197649428526	-0.10903635803971848	1.2145155953195004	-0.10903635803971848	1.1837123561092824	-2.21229761517945	1.370090404958526	1.2145155953195004	0.07888292033354571	-0.3966619447768014	1.230358533133882	-1.8193222849227841	
14	27125347	27128753	14:27125347-27128753	14:27125347:27128753:clu_117	-	1.0838233868190816	0.3804750490830842	0.4792841070157472	-0.3885557707837196	-0.4047942679828196	0.07135682271048119	0.018763288596579494	-1.0313105563203888	-1.568491521665527	-0.08641348877217013	1.8600796949211218	0.6372652288413891	0.06383476477874675	-1.451263191057739	0.11658915932104745	-1.2145155953195004	2.0054947668615295	-0.9937198390103544	-0.3724190959375512	0.10148977168714118	0.3563788233339656	-1.4300780795660566	1.314664285704128	
15	6247059	6252415	15:6247059-6252415	15:6247059:6252415:clu_50	+	1.19897177138549	-0.19255768230875084	-0.4293553107562482	2.0054947668615295	0.2232341258505893	-0.2002086974930486	-1.2303585331338813	0.06383476477874675	0.3483931979647055	1.314664285704128	-1.8193222849227841	1.0313105563203888	-0.47088263273046277	-0.22323412585058944	-0.7030318063432054	-0.8885378654601361	-0.10903635803971848	-1.7458425016967574	0.05631631702215188	-0.3804750490830842	0.9814978271593555	1.7813805749396299	-0.8026869655146596	
15	6247059	6298765	15:6247059-6298765	15:6247059:6298765:clu_50	+	-0.6650976713949999	1.0441690455889425	-2.21229761517945	-0.2852545877237174	-0.7923721513438837	-0.5046958802141911	1.3895332457446954	0.6009036055229637	-0.26965569339578116	0.27744670170567476	2.1328853582464893	0.1925576823087507	-0.0037524463431286895	-1.473120439866606	-0.22323412585058944	0.4375994820896921	-0.3245667678585206	1.7123817106205173	-0.7321584586268274	0.08641348877216999	-0.35637882333396576	-0.8235775424319555	0.95748333620477	
15	6257548	6298765	15:6257548-6298765	15:6257548:6298765:clu_50	+	-0.7420057821092751	-0.3885557707837196	1.952337031784376	-2.0054947668615295	0.3483931979647055	0.8130878977050046	-0.2930799028333063	-0.496189839300189	-0.10903635803971848	-1.451263191057739	-0.41295345101875613	-1.473120439866606	0.6189821111227122	1.314664285704128	1.1837123561092824	0.7126733612400775	0.4792841070157472	0.04128854096920847	0.9937198390103544	0.5741470994741447	-0.8026869655146596	-0.8130878977050046	-0.05631631702215188	
15	27486743	27486892	15:27486743-27486892	15:27486743:27486892:clu_51	+	-0.95748333620477	-0.7126733612400775	0.3483931979647055	0.3966619447768014	-1.2303585331338813	-0.04128854096920832	-0.19255768230875084	-0.16967026370190372	-0.7420057821092751	0.2463785340004393	1.2798474210113526	-0.3087850660611088	0.11658915932104745	-2.21229761517945	1.5190793853858873	-0.4211402187320421	2.0650089265293903	-0.6934551667172302	1.680735143069141	1.1539931092221807	-0.95748333620477	0.6189821111227122	-0.08641348877217013	
15	27486743	27486895	15:27486743-27486895	15:27486743:27486895:clu_51	+	0.5477954905403961	0.5653197649428527	-1.018620362229843	0.6009036055229637	-0.10148977168714118	-0.7719909958086445	-1.495705030131018	-0.0037524463431286895	0.10148977168714118	-0.44587350369822754	-0.2852545877237174	1.7813805749396299	0.9937198390103544	-0.2002086974930486	0.34042972842963826	1.952337031784376	-1.543314484097467	-0.35637882333396576	2.0054947668615295	-0.17728894084328786	-0.09394896093396855	-0.6744897501960817	-1.4300780795660566	
15	27486743	27499473	15:27486743-27499473	15:27486743:27499473:clu_51	+	-1.1252596048776409	0.30878506606110895	1.097426281618917	-1.9523370317843756	0.3804750490830842	1.5947040001461275	1.1539931092221807	-0.15446195208245805	0.5390963713241448	0.3885557707837198	0.15446195208245805	-0.16206142237178378	-0.72238162616244	0.4047942679828196	-1.2145155953195004	-2.433102561480407	0.5565362633669819	0.9694206981387788	0.07888292033354571	-0.35637882333396576	0.11658915932104745	-0.9814978271593555	1.0838233868190816	
15	27491430	27504827	15:27491430-27504827	15:27491430:27504827:clu_15	-	-1.7813805749396305	-0.5741470994741447	0.4625142652384369	0.06383476477874675	1.018620362229843	1.451263191057739	0.5390963713241448	0.7223816261624396	-2.3087387291928314	1.2465164595577933	1.05720253821514	-0.35637882333396576	-0.3166660581269695	-0.05631631702215188	-0.8448338847155438	0.9340087078612657	-0.7126733612400775	-0.3483931979647055	-0.6934551667172302	0.3885557707837198	1.952337031784376	0.23093503864478473	-1.351152126068655	
15	27499325	27499473	15:27499325-27499473	15:27499325:27499473:clu_51	+	1.2798474210113526	0.5830194014817831	-0.6464869098863669	0.3643872402991323	1.1687237000195951	-0.5741470994741447	0.14687139194238513	0.4625142652384369	0.4792841070157472	-0.04128854096920832	-1.314664285704128	0.4293553107562482	-0.146871391942385	1.8193222849227848	-1.3895332457446954	0.7223816261624396	-2.433102561480407	0.7030318063432054	-2.21229761517945	-0.6839417073613084	0.9340087078612657	0.11658915932104745	-0.22323412585058944	
15	27499325	27499476	15:27499325-27499476	15:27499325:27499476:clu_51	+	-0.6372652288413891	0.04880105135886333	0.8997309038746149	0.11658915932104745	-0.3966619447768014	1.952337031784376	-0.5218189314362064	-0.13928928473189323	0.14687139194238513	-0.9110378156356589	-1.5190793853858873	-0.9456808804796047	0.9340087078612657	1.070418139928985	0.4047942679828196	0.5653197649428527	-0.07135682271048105	-1.2970593159773591	-0.47088263273046277	-0.5741470994741447	0.23093503864478473	-1.3326864231966629	2.433102561480405	
15	27504220	27504827	15:27504220-27504827	15:27504220:27504827:clu_15	-	2.3087387291928314	0.513238595418166	0.27744670170567476	-0.22323412585058944	-0.9224624173475248	-0.3245667678585206	-0.866478986789757	-1.139508756898762	1.904183978690603	-1.3326864231966629	-0.5304378584592354	0.11658915932104745	0.05631631702215188	0.11658915932104745	0.6839417073613084	-1.0838233868190816	0.911037815635659	0.3483931979647055	0.2463785340004393	-0.5218189314362064	-2.21229761517945	-0.16206142237178378	1.018620362229843	
15	64997661	65001170	15:64997661-65001170	15:64997661:65001170:clu_52	+	-0.07888292033354571	0.3245667678585206	-1.4300780795660566	-0.8130878977050046	-2.21229761517945	0.5477954905403961	0.1317151767001214	0.4792841070157472	1.1837123561092824	1.351152126068655	0.3966619447768014	-0.08641348877217013	0.27744670170567476	1.1687237000195951	1.1539931092221807	-1.070418139928985	0.8885378654601361	0.15446195208245805	1.1687237000195951	-0.04880105135886333	-1.9523370317843756	0.27744670170567476	-1.3326864231966629	
15	64998836	65001170	15:64998836-65001170	15:64998836:65001170:clu_52	+	0.27744670170567476	-0.2002086974930486	1.2145155953195004	0.9340087078612657	2.212297615179451	-0.4625142652384369	-0.07135682271048105	-0.3804750490830842	-1.1112353339257344	-1.4095160372914735	-0.27744670170567487	0.33248778985768923	-0.23864967143105043	-1.1252596048776409	-1.2970593159773591	1.018620362229843	-0.866478986789757	-0.08641348877217013	-1.3895332457446954	0.2463785340004393	1.7458425016967574	-0.10148977168714118	1.070418139928985	
15	82104234	82104422	15:82104234-82104422	15:82104234:82104422:clu_16	-	0.7223816261624396	0.20787145065533044	-1.1252596048776409	1.62206038574343	1.139508756898762	-1.1539931092221811	-1.2145155953195004	0.3166660581269695	-0.4625142652384369	-0.5565362633669821	1.0838233868190816	0.3245667678585206	-0.6839417073613084	-1.351152126068655	-0.33248778985768906	1.3895332457446954	-0.3804750490830842	-0.8774550547753417	-1.070418139928985	0.2541221423740003	1.3895332457446954	-0.855606327439011	1.2465164595577933	
15	82104234	82108274	15:82104234-82108274	15:82104234:82108274:clu_16	-	-0.7030318063432054	-0.07888292033354571	0.9340087078612657	-1.5190793853858873	-1.0441690455889425	0.9224624173475248	0.8997309038746149	-0.3724190959375512	0.3245667678585206	0.45417816314354853	-1.2970593159773591	0.20020869749304873	0.4211402187320422	1.3895332457446954	0.2930799028333063	-1.568491521665527	0.3643872402991323	1.6506875309450821	0.7126733612400775	-0.23093503864478473	-1.62206038574343	1.543314484097467	-1.495705030131018	
15	82138385	82141251	15:82138385-82141251	15:82138385:82141251:clu_17	-	0.6009036055229637	-1.314664285704128	1.05720253821514	-1.19897177138549	1.451263191057739	0.3563788233339656	-0.09394896093396855	0.7321584586268274	0.04880105135886333	-1.543314484097467	1.543314484097467	0.3885557707837198	0.08641348877216999	-1.2798474210113526	1.4300780795660566	0.34042972842963826	0.18491792265664567	1.0313105563203888	-1.2303585331338813	-1.495705030131018	1.018620362229843	-1.314664285704128	-0.6557638988678945	
15	82138385	82142121	15:82138385-82142121	15:82138385:82142121:clu_17	-	-0.4293553107562482	1.2465164595577933	-0.8774550547753417	1.018620362229843	-1.7458425016967574	-0.26965569339578116	0.12414861736571614	-0.8885378654601361	0.0037524463431286895	1.3895332457446954	-1.4095160372914735	-0.19255768230875084	-0.04128854096920832	1.230358533133882	-1.8193222849227841	-0.4625142652384369	0.03377836012477816	-1.1112353339257344	1.230358533133882	1.4731204398666056	-1.2465164595577933	1.2465164595577933	0.6744897501960817	
16	4933348	4938439	16:4933348-4938439	16:4933348:4938439:clu_40	+	-0.05631631702215188	-0.513238595418166	1.8600796949211218	-0.3166660581269695	0.5653197649428527	1.2970593159773594	0.011257550388904287	-0.5741470994741447	0.07888292033354571	0.17728894084328786	1.8193222849227848	-1.7813805749396305	-0.5830194014817831	0.8026869655146596	-0.08641348877217013	-0.8774550547753417	-1.314664285704128	1.543314484097467	-0.13928928473189323	0.4877195488845046	-1.139508756898762	0.17728894084328786	-1.5190793853858873	
16	4933348	4940942	16:4933348-4940942	16:4933348:4940942:clu_40	+	0.5304378584592352	1.7123817106205173	-0.04128854096920832	0.412953451018756	0.3563788233339656	-1.3700904049585254	0.9937198390103544	-0.20787145065533044	0.2463785340004393	-1.8193222849227841	-1.7123817106205173	0.5046958802141912	0.3245667678585206	-1.543314484097467	0.33248778985768923	0.6557638988678944	0.7223816261624396	-1.680735143069141	1.62206038574343	0.3643872402991323	0.6464869098863669	-1.2970593159773591	-0.3166660581269695	
